# PC88Behavior 割り込み受理ログ
#
# 記録しているのは Z80 が割り込みを受理した事実そのもの——
# 受理時の割り込みモード(im)・intr_ack()が返したレベル(level)・
# 受理直前PC(ret_pc、スタックに積まれる戻り番地)・分岐後の
# ハンドラ入口(handler_pc)・フレーム番号のみ。ROM の内容は含まない。
#
# メインCPUとサブCPUは別々のZ80として並行に走っており、互いの
# seq/frame を比較しても実際の前後関係にはならない。そのため
# 1本の列に混ぜず、CPUごとに節を分けて出す（メイン→サブの順）。
# 同一CPU内の節は seq の昇順＝発生順そのもの。
#
# clock 列（M6c）は main/sub・iolog/intlog を横断する共通の
# 単調増加通し番号。iolog の clock 列と同じ番号空間を共有して
# いるので、割り込み受理と I/O イベントの前後関係も判定できる
# （小さいほうが先に起きた）。詳細は q88h_clock.h を参照。

core      : $WORKDIR/vendor/quasi88-libretro/quasi88_libretro.dylib
rom-dir   : $PC88_REF_ROM_DIR
disk      : $PC88_REF_DISK_DIR/diskB.d88
frames    : 3600

# main
# seq    clock   frame  cpu   im  level  ret_pc  handler_pc
 33253  304548     95  sub    0     0   796F    796F
 33254  304551     95  sub    0     0   796F    796F
 33255  304554     95  sub    0     0   796F    796F
 33256  304557     95  sub    0     0   796F    796F
 33257  304560     95  sub    0     0   796F    796F
 33258  304563     95  sub    0     0   796F    796F
 33259  304566     95  sub    0     0   796F    796F
 33260  304569     95  sub    0     0   796F    796F
 33261  304572     95  sub    0     0   796F    796F
 33262  304575     95  sub    0     0   796F    796F
 33263  304578     95  sub    0     0   796F    796F
 33264  304581     95  sub    0     0   796F    796F
 33265  304584     95  sub    0     0   796F    796F
 33266  304587     95  sub    0     0   796F    796F
 33267  304590     95  sub    0     0   796F    796F
 33268  304593     95  sub    0     0   796F    796F
 33269  304596     95  sub    0     0   796F    796F
 33270  304599     95  sub    0     0   796F    796F
 33271  304602     95  sub    0     0   796F    796F
 33272  304605     95  sub    0     0   796F    796F
 33273  304608     95  sub    0     0   796F    796F
 33274  304611     95  sub    0     0   796F    796F
 33275  304614     95  sub    0     0   796F    796F
 33276  304617     95  sub    0     0   796F    796F
 33277  304620     95  sub    0     0   796F    796F
 33278  304623     95  sub    0     0   796F    796F
 33279  304626     95  sub    0     0   796F    796F
 33280  304629     95  sub    0     0   796F    796F
 33281  304632     95  sub    0     0   796F    796F
 33282  304635     95  sub    0     0   796F    796F
 33283  304638     95  sub    0     0   796F    796F
 33284  304641     95  sub    0     0   796F    796F
 33285  304644     95  sub    0     0   796F    796F
 33286  304647     95  sub    0     0   796F    796F
 33287  304650     95  sub    0     0   796F    796F
 33288  304653     95  sub    0     0   796F    796F
 33289  304656     95  sub    0     0   796F    796F
 33290  304659     95  sub    0     0   796F    796F
 33291  304662     95  sub    0     0   796F    796F
 33292  304665     95  sub    0     0   796F    796F
 33293  304668     95  sub    0     0   796F    796F
 33294  304671     95  sub    0     0   796F    796F
 33295  304674     95  sub    0     0   796F    796F
 33296  304677     95  sub    0     0   796F    796F
 33297  304680     95  sub    0     0   796F    796F
 33298  304683     95  sub    0     0   796F    796F
 33299  304686     95  sub    0     0   796F    796F
 33300  304689     95  sub    0     0   796F    796F
 33301  304692     95  sub    0     0   796F    796F
 33302  304695     95  sub    0     0   796F    796F
 33303  304698     95  sub    0     0   796F    796F
 33304  304701     95  sub    0     0   796F    796F
 33305  304704     95  sub    0     0   796F    796F
 33306  304707     95  sub    0     0   796F    796F
 33307  304710     95  sub    0     0   796F    796F
 33308  304713     95  sub    0     0   796F    796F
 33309  304716     95  sub    0     0   796F    796F
 33310  304719     95  sub    0     0   796F    796F
 33311  304722     95  sub    0     0   796F    796F
 33312  304725     95  sub    0     0   796F    796F
 33313  304728     95  sub    0     0   796F    796F
 33314  304731     95  sub    0     0   796F    796F
 33315  304734     95  sub    0     0   796F    796F
 33316  304737     95  sub    0     0   796F    796F
 33317  304740     95  sub    0     0   796F    796F
 33318  304743     95  sub    0     0   796F    796F
 33319  304746     95  sub    0     0   796F    796F
 33320  304749     95  sub    0     0   796F    796F
 33321  304752     95  sub    0     0   796F    796F
 33322  304755     95  sub    0     0   796F    796F
 33323  304758     95  sub    0     0   796F    796F
 33324  304761     95  sub    0     0   796F    796F
 33325  304764     95  sub    0     0   796F    796F
 33326  304767     95  sub    0     0   796F    796F
 33327  304770     95  sub    0     0   796F    796F
 33328  304773     95  sub    0     0   796F    796F
 33329  304776     95  sub    0     0   796F    796F
 33330  304779     95  sub    0     0   796F    796F
 33331  304782     95  sub    0     0   796F    796F
 33332  304785     95  sub    0     0   796F    796F
 33333  304788     95  sub    0     0   796F    796F
 33334  304791     95  sub    0     0   796F    796F
 33335  304794     95  sub    0     0   796F    796F
 33336  304797     95  sub    0     0   796F    796F
 33337  304800     95  sub    0     0   796F    796F
 33338  304803     95  sub    0     0   796F    796F
 33339  304806     95  sub    0     0   796F    796F
 33340  304809     95  sub    0     0   796F    796F
 33341  304812     95  sub    0     0   796F    796F
 33342  304815     95  sub    0     0   796F    796F
 33343  304818     95  sub    0     0   796F    796F
 33344  304821     95  sub    0     0   796F    796F
 33345  304824     95  sub    0     0   796F    796F
 33346  304827     95  sub    0     0   796F    796F
 33347  304830     95  sub    0     0   796F    796F
 33348  304833     95  sub    0     0   796F    796F
 33349  304836     95  sub    0     0   796F    796F
 33350  304839     95  sub    0     0   796F    796F
 33351  304842     95  sub    0     0   796F    796F
 33352  304845     95  sub    0     0   796F    796F
 33353  304848     95  sub    0     0   796F    796F
 33354  304851     95  sub    0     0   796F    796F
 33355  304854     95  sub    0     0   796F    796F
 33356  304857     95  sub    0     0   796F    796F
 33357  304860     95  sub    0     0   796F    796F
 33358  304863     95  sub    0     0   796F    796F
 33359  304866     95  sub    0     0   796F    796F
 33360  304869     95  sub    0     0   796F    796F
 33361  304872     95  sub    0     0   796F    796F
 33362  304875     95  sub    0     0   796F    796F
 33363  304878     95  sub    0     0   796F    796F
 33364  304881     95  sub    0     0   796F    796F
 33365  304884     95  sub    0     0   796F    796F
 33366  304887     95  sub    0     0   796F    796F
 33367  304890     95  sub    0     0   796F    796F
 33368  304893     95  sub    0     0   796F    796F
 33369  304896     95  sub    0     0   796F    796F
 33370  304899     95  sub    0     0   796F    796F
 33371  304902     95  sub    0     0   796F    796F
 33372  304905     95  sub    0     0   796F    796F
 33373  304908     95  sub    0     0   796F    796F
 33374  304911     95  sub    0     0   796F    796F
 33375  304914     95  sub    0     0   796F    796F
 33376  304917     95  sub    0     0   796F    796F
 33377  304920     95  sub    0     0   796F    796F
 33378  304923     95  sub    0     0   796F    796F
 33379  304926     95  sub    0     0   796F    796F
 33380  304929     95  sub    0     0   796F    796F
 33381  304932     95  sub    0     0   796F    796F
 33382  304935     95  sub    0     0   796F    796F
 33383  304938     95  sub    0     0   796F    796F
 33384  304941     95  sub    0     0   796F    796F
 33385  304944     95  sub    0     0   796F    796F
 33386  304947     95  sub    0     0   796F    796F
 33387  304950     95  sub    0     0   796F    796F
 33388  304953     95  sub    0     0   796F    796F
 33389  304956     95  sub    0     0   796F    796F
 33390  304959     95  sub    0     0   796F    796F
 33391  304962     95  sub    0     0   796F    796F
 33392  304965     95  sub    0     0   796F    796F
 33393  304968     95  sub    0     0   796F    796F
 33394  304971     95  sub    0     0   796F    796F
 33395  304974     95  sub    0     0   796F    796F
 33396  304977     95  sub    0     0   796F    796F
 33397  304980     95  sub    0     0   796F    796F
 33398  304983     95  sub    0     0   796F    796F
 33399  304986     95  sub    0     0   796F    796F
 33400  304989     95  sub    0     0   796F    796F
 33401  304992     95  sub    0     0   796F    796F
 33402  304995     95  sub    0     0   796F    796F
 33403  304998     95  sub    0     0   796F    796F
 33404  305001     95  sub    0     0   796F    796F
 33405  305004     95  sub    0     0   796F    796F
 33406  305007     95  sub    0     0   796F    796F
 33407  305010     95  sub    0     0   796F    796F
 33408  305013     95  sub    0     0   796F    796F
 33409  305016     95  sub    0     0   796F    796F
 33410  305019     95  sub    0     0   796F    796F
 33411  305022     95  sub    0     0   796F    796F
 33412  305025     95  sub    0     0   796F    796F
 33413  305028     95  sub    0     0   796F    796F
 33414  305031     95  sub    0     0   796F    796F
 33415  305034     95  sub    0     0   796F    796F
 33416  305037     95  sub    0     0   796F    796F
 33417  305040     95  sub    0     0   796F    796F
 33418  305043     95  sub    0     0   796F    796F
 33419  305046     95  sub    0     0   796F    796F
 33420  305049     95  sub    0     0   796F    796F
 33421  305052     95  sub    0     0   796F    796F
 33422  305055     95  sub    0     0   796F    796F
 33423  305058     95  sub    0     0   796F    796F
 33424  305061     95  sub    0     0   796F    796F
 33425  305064     95  sub    0     0   796F    796F
 33426  305067     95  sub    0     0   796F    796F
 33427  305070     95  sub    0     0   796F    796F
 33428  305073     95  sub    0     0   796F    796F
 33429  305076     95  sub    0     0   796F    796F
 33430  305079     95  sub    0     0   796F    796F
 33431  305082     95  sub    0     0   796F    796F
 33432  305085     95  sub    0     0   796F    796F
 33433  305088     95  sub    0     0   796F    796F
 33434  305091     95  sub    0     0   796F    796F
 33435  305094     95  sub    0     0   796F    796F
 33436  305097     95  sub    0     0   796F    796F
 33437  305100     95  sub    0     0   796F    796F
 33438  305103     95  sub    0     0   796F    796F
 33439  305106     95  sub    0     0   796F    796F
 33440  305109     95  sub    0     0   796F    796F
 33441  305112     95  sub    0     0   796F    796F
 33442  305115     95  sub    0     0   796F    796F
 33443  305118     95  sub    0     0   796F    796F
 33444  305121     95  sub    0     0   796F    796F
 33445  305124     95  sub    0     0   796F    796F
 33446  305127     95  sub    0     0   796F    796F
 33447  305130     95  sub    0     0   796F    796F
 33448  305133     95  sub    0     0   796F    796F
 33449  305136     95  sub    0     0   796F    796F
 33450  305139     95  sub    0     0   796F    796F
 33451  305142     95  sub    0     0   796F    796F
 33452  305145     95  sub    0     0   796F    796F
 33453  305148     95  sub    0     0   796F    796F
 33454  305151     95  sub    0     0   796F    796F
 33455  305154     95  sub    0     0   796F    796F
 33456  305157     95  sub    0     0   796F    796F
 33457  305160     95  sub    0     0   796F    796F
 33458  305163     95  sub    0     0   796F    796F
 33459  305166     95  sub    0     0   796F    796F
 33460  305169     95  sub    0     0   796F    796F
 33461  305172     95  sub    0     0   796F    796F
 33462  305175     95  sub    0     0   796F    796F
 33463  305178     95  sub    0     0   796F    796F
 33464  305181     95  sub    0     0   796F    796F
 33465  305184     95  sub    0     0   796F    796F
 33466  305187     95  sub    0     0   796F    796F
 33467  305190     95  sub    0     0   796F    796F
 33468  305193     95  sub    0     0   796F    796F
 33469  305196     95  sub    0     0   796F    796F
 33470  305199     95  sub    0     0   796F    796F
 33471  305202     95  sub    0     0   796F    796F
 33472  305205     95  sub    0     0   796F    796F
 33473  305208     95  sub    0     0   796F    796F
 33474  305211     95  sub    0     0   796F    796F
 33475  305214     95  sub    0     0   796F    796F
 33476  305217     95  sub    0     0   796F    796F
 33477  305220     95  sub    0     0   796F    796F
 33478  305223     95  sub    0     0   796F    796F
 33479  305226     95  sub    0     0   796F    796F
 33480  305229     95  sub    0     0   796F    796F
 33481  305232     95  sub    0     0   796F    796F
 33482  305235     95  sub    0     0   796F    796F
 33483  305238     95  sub    0     0   796F    796F
 33484  305241     95  sub    0     0   796F    796F
 33485  305244     95  sub    0     0   796F    796F
 33486  305247     95  sub    0     0   796F    796F
 33487  305250     95  sub    0     0   796F    796F
 33488  305253     95  sub    0     0   796F    796F
 33489  305256     95  sub    0     0   796F    796F
 33490  305259     95  sub    0     0   796F    796F
 33491  305262     95  sub    0     0   796F    796F
