# PC88Behavior 順序付き I/O 記録
#
# 記録しているのは OUT/IN の発生順・ポート番号・値・発行元PC(直前PC)・
# フレーム番号のみ。ROM の内容は含まない。
#
# メインCPUとサブCPUは別々のZ80として並行に走っており、互いの
# seq/frame を比較しても実際の前後関係にはならない。そのため
# 1本の列に混ぜず、CPUごとに節を分けて出す（メイン→サブの順）。
# 同一CPU内の節は seq の昇順＝発生順そのもの。
#
# clock 列（M6c）は main/sub・iolog/intlog を横断する共通の
# 単調増加通し番号。frame と違い、これは他CPUの clock 値・
# 他ログ種別の clock 値と比較して真の前後関係を判定してよい
# （小さいほうが先に起きた）。詳細は q88h_clock.h を参照。

core      : $WORKDIR/vendor/quasi88-libretro/quasi88_libretro.dylib
rom-dir   : $PC88_REF_ROM_DIR
disk      : $PC88_REF_DISK_DIR/N88_FE.D88
frames    : 1800

# main
# seq    clock   frame  cpu   kind  port  value  pc
 94884  189028   1791  main  IN    0000   FF   32F3
 94885  189029   1791  main  OUT   00E4   FF   30F0
 94886  189030   1791  main  OUT   0031   19   E7FF
 94887  189032   1792  main  OUT   0031   19   E7F5
 94888  189033   1792  main  OUT   00E4   01   3088
 94889  189034   1792  main  OUT   0051   81   3092
 94890  189035   1792  main  OUT   0050   16   30A0
 94891  189036   1792  main  OUT   0050   02   30A6
 94892  189037   1792  main  IN    0051   10   3F47
 94893  189038   1792  main  IN    000B   FF   32F3
 94894  189039   1792  main  IN    000A   FF   32F3
 94895  189040   1792  main  IN    0009   FF   32F3
 94896  189041   1792  main  IN    0008   FF   32F3
 94897  189042   1792  main  IN    0007   FF   32F3
 94898  189043   1792  main  IN    0006   FF   32F3
 94899  189044   1792  main  IN    0005   FF   32F3
 94900  189045   1792  main  IN    0004   FF   32F3
 94901  189046   1792  main  IN    0003   FF   32F3
 94902  189047   1792  main  IN    0002   FF   32F3
 94903  189048   1792  main  IN    0001   FF   32F3
 94904  189049   1792  main  IN    0000   FF   32F3
 94905  189050   1792  main  OUT   00E4   FF   30F0
 94906  189051   1792  main  OUT   0031   19   E7FF
 94907  189053   1793  main  OUT   0031   19   E7F5
 94908  189054   1793  main  OUT   00E4   01   3088
 94909  189055   1793  main  OUT   0051   81   3092
 94910  189056   1793  main  OUT   0050   16   30A0
 94911  189057   1793  main  OUT   0050   02   30A6
 94912  189058   1793  main  IN    0051   10   3F47
 94913  189059   1793  main  IN    000B   FF   32F3
 94914  189060   1793  main  IN    000A   FF   32F3
 94915  189061   1793  main  IN    0009   FF   32F3
 94916  189062   1793  main  IN    0008   FF   32F3
 94917  189063   1793  main  IN    0007   FF   32F3
 94918  189064   1793  main  IN    0006   FF   32F3
 94919  189065   1793  main  IN    0005   FF   32F3
 94920  189066   1793  main  IN    0004   FF   32F3
 94921  189067   1793  main  IN    0003   FF   32F3
 94922  189068   1793  main  IN    0002   FF   32F3
 94923  189069   1793  main  IN    0001   FF   32F3
 94924  189070   1793  main  IN    0000   FF   32F3
 94925  189071   1793  main  OUT   00E4   FF   30F0
 94926  189072   1793  main  OUT   0031   19   E7FF
 94927  189074   1794  main  OUT   0031   19   E7F5
 94928  189075   1794  main  OUT   00E4   01   3088
 94929  189076   1794  main  OUT   0051   81   3092
 94930  189077   1794  main  OUT   0050   16   30A0
 94931  189078   1794  main  OUT   0050   02   30A6
 94932  189079   1794  main  IN    0051   10   3F47
 94933  189080   1794  main  IN    000B   FF   32F3
 94934  189081   1794  main  IN    000A   FF   32F3
 94935  189082   1794  main  IN    0009   FF   32F3
 94936  189083   1794  main  IN    0008   FF   32F3
 94937  189084   1794  main  IN    0007   FF   32F3
 94938  189085   1794  main  IN    0006   FF   32F3
 94939  189086   1794  main  IN    0005   FF   32F3
 94940  189087   1794  main  IN    0004   FF   32F3
 94941  189088   1794  main  IN    0003   FF   32F3
 94942  189089   1794  main  IN    0002   FF   32F3
 94943  189090   1794  main  IN    0001   FF   32F3
 94944  189091   1794  main  IN    0000   FF   32F3
 94945  189092   1794  main  OUT   00E4   FF   30F0
 94946  189093   1794  main  OUT   0031   19   E7FF
 94947  189095   1795  main  OUT   0031   19   E7F5
 94948  189096   1795  main  OUT   00E4   01   3088
 94949  189097   1795  main  OUT   0051   81   3092
 94950  189098   1795  main  OUT   0050   16   30A0
 94951  189099   1795  main  OUT   0050   02   30A6
 94952  189100   1795  main  IN    0051   10   3F47
 94953  189101   1795  main  IN    000B   FF   32F3
 94954  189102   1795  main  IN    000A   FF   32F3
 94955  189103   1795  main  IN    0009   FF   32F3
 94956  189104   1795  main  IN    0008   FF   32F3
 94957  189105   1795  main  IN    0007   FF   32F3
 94958  189106   1795  main  IN    0006   FF   32F3
 94959  189107   1795  main  IN    0005   FF   32F3
 94960  189108   1795  main  IN    0004   FF   32F3
 94961  189109   1795  main  IN    0003   FF   32F3
 94962  189110   1795  main  IN    0002   FF   32F3
 94963  189111   1795  main  IN    0001   FF   32F3
 94964  189112   1795  main  IN    0000   FF   32F3
 94965  189113   1795  main  OUT   00E4   FF   30F0
 94966  189114   1795  main  OUT   0031   19   E7FF
 94967  189116   1796  main  OUT   0031   19   E7F5
 94968  189117   1796  main  OUT   00E4   01   3088
 94969  189118   1796  main  OUT   0051   81   3092
 94970  189119   1796  main  OUT   0050   16   30A0
 94971  189120   1796  main  OUT   0050   02   30A6
 94972  189121   1796  main  IN    0051   10   3F47
 94973  189122   1796  main  IN    000B   FF   32F3
 94974  189123   1796  main  IN    000A   FF   32F3
 94975  189124   1796  main  IN    0009   FF   32F3
 94976  189125   1796  main  IN    0008   FF   32F3
 94977  189126   1796  main  IN    0007   FF   32F3
 94978  189127   1796  main  IN    0006   FF   32F3
 94979  189128   1796  main  IN    0005   FF   32F3
 94980  189129   1796  main  IN    0004   FF   32F3
 94981  189130   1796  main  IN    0003   FF   32F3
 94982  189131   1796  main  IN    0002   FF   32F3
 94983  189132   1796  main  IN    0001   FF   32F3
 94984  189133   1796  main  IN    0000   FF   32F3
 94985  189134   1796  main  OUT   00E4   FF   30F0
 94986  189135   1796  main  OUT   0031   19   E7FF
 94987  189137   1797  main  OUT   0031   19   E7F5
 94988  189138   1797  main  OUT   00E4   01   3088
 94989  189139   1797  main  OUT   0051   81   3092
 94990  189140   1797  main  OUT   0050   16   30A0
 94991  189141   1797  main  OUT   0050   02   30A6
 94992  189142   1797  main  IN    0051   10   3F47
 94993  189143   1797  main  IN    000B   FF   32F3
 94994  189144   1797  main  IN    000A   FF   32F3
 94995  189145   1797  main  IN    0009   FF   32F3
 94996  189146   1797  main  IN    0008   FF   32F3
 94997  189147   1797  main  IN    0007   FF   32F3
 94998  189148   1797  main  IN    0006   FF   32F3
 94999  189149   1797  main  IN    0005   FF   32F3
 95000  189150   1797  main  IN    0004   FF   32F3
 95001  189151   1797  main  IN    0003   FF   32F3
 95002  189152   1797  main  IN    0002   FF   32F3
 95003  189153   1797  main  IN    0001   FF   32F3
 95004  189154   1797  main  IN    0000   FF   32F3
 95005  189155   1797  main  OUT   00E4   FF   30F0
 95006  189156   1797  main  OUT   0031   19   E7FF
 95007  189158   1798  main  OUT   0031   19   E7F5
 95008  189159   1798  main  OUT   00E4   01   3088
 95009  189160   1798  main  OUT   0051   81   3092
 95010  189161   1798  main  OUT   0050   16   30A0
 95011  189162   1798  main  OUT   0050   02   30A6
 95012  189163   1798  main  IN    0051   10   3F47
