record	candidate_id	arm	physical_row	char_count	sha256
summary	files_layout_rule_PACK_SPLIT63_80BLANK_00DOT_SECTORS	L5	-	1	59a49d3938cb23bc1cfdfa88eb7eba7e2e879b64fad8322085b8130d04abc2ad
row	files_layout_rule_PACK_SPLIT63_80BLANK_00DOT_SECTORS	L6	0	77	881d8b794e0c5110bb42622ad5ab4710b781be39b86ec119cf05dd55466b7cb9
summary	files_layout_rule_PACK_SPLIT63_80BLANK_00DOT_SECTORS	L6	-	1	c6a7f187faf14afa06ff4b76dbe2e7556a0c7637d28f6fdd739928c94bcd52e9
row	files_layout_rule_PACK_SPLIT63_80BLANK_00DOT_SECTORS	L11	0	77	88721c1885badda08cf302c92f3c0b49323507faf2b8acdd2e51f1f291c002fd
row	files_layout_rule_PACK_SPLIT63_80BLANK_00DOT_SECTORS	L11	1	65	f94159855f77dcc5aea173984e95f85606db8859283eeb0e0f569b4a88bca908
summary	files_layout_rule_PACK_SPLIT63_80BLANK_00DOT_SECTORS	L11	-	2	31990481ec75cfa964e9fbbe274801e080d32cf4d2c29f6572b4330127fab0b6
row	files_layout_rule_PACK_SPLIT63_80BLANK_00DOT_SECTORS	L96	0	77	b59520e4dc03f807003c73c7b21762cef15393402d86a2676ca359f81403817e
row	files_layout_rule_PACK_SPLIT63_80BLANK_00DOT_SECTORS	L96	1	77	8a05fec1baba2f4fc7ddb3aaf92f827f8f4657c3ff9ad70810ae27456c9dc8dc
row	files_layout_rule_PACK_SPLIT63_80BLANK_00DOT_SECTORS	L96	2	77	91f91c4bf9105fb18bf481da21a793d3c825e91a349b7e90738bfac2399408b9
row	files_layout_rule_PACK_SPLIT63_80BLANK_00DOT_SECTORS	L96	3	77	dd3599dc48b2d3481293bf4deb59bcb543a90d196541c67d63afd7bcac497cf6
row	files_layout_rule_PACK_SPLIT63_80BLANK_00DOT_SECTORS	L96	4	77	fc1438f16292175e92285164865aa13915031a3b187dbb1c332fdf16bc5f2ec3
row	files_layout_rule_PACK_SPLIT63_80BLANK_00DOT_SECTORS	L96	5	77	8395760c4bd6f7a882159e23bb8a5c9beee487e17cbff936c39de2067ef3c107
row	files_layout_rule_PACK_SPLIT63_80BLANK_00DOT_SECTORS	L96	6	77	952e12e2f52e83e4496b870926c0e95c681eff0befd7789ac33c75ba581033a6
row	files_layout_rule_PACK_SPLIT63_80BLANK_00DOT_SECTORS	L96	7	77	837686651f50eb40be8c2f01649549074399ce1e5b7f6cb66e04d8792ffbbf8a
row	files_layout_rule_PACK_SPLIT63_80BLANK_00DOT_SECTORS	L96	8	77	549123f9ed994fd678f7dd6fdee66e35f908f5de08cbd660bf06990ca057090b
row	files_layout_rule_PACK_SPLIT63_80BLANK_00DOT_SECTORS	L96	9	77	3792b73ac32dda2017a540107b8054ce304648a5f88e9f1a7f258f63a585677f
row	files_layout_rule_PACK_SPLIT63_80BLANK_00DOT_SECTORS	L96	10	77	c035f3f1df160e675e744a633fa93b03bcf821ba98dcec1a63f418f9a2a576d3
row	files_layout_rule_PACK_SPLIT63_80BLANK_00DOT_SECTORS	L96	11	77	898d87378279946479461b7823d0e553d40c62bd233a28c78b9ca177490e39cb
row	files_layout_rule_PACK_SPLIT63_80BLANK_00DOT_SECTORS	L96	12	77	bb5c0cd24eb3ff651d52fed38e29216378161597c3091ae626c919a3def780ee
row	files_layout_rule_PACK_SPLIT63_80BLANK_00DOT_SECTORS	L96	13	77	cb090e5ef0e5bd6745e1ac59e43f2fcd0a95292ad0322b020b4e3b33e6c35028
row	files_layout_rule_PACK_SPLIT63_80BLANK_00DOT_SECTORS	L96	14	77	98b55feacfed3311d95255f810bb23351af4275d2c4aa613d9ce0a74f85638a7
row	files_layout_rule_PACK_SPLIT63_80BLANK_00DOT_SECTORS	L96	15	77	1fe01d5d7ac3c214b9e94e1f182dec78b034727cc09a5fd56358c783e61b4b5d
summary	files_layout_rule_PACK_SPLIT63_80BLANK_00DOT_SECTORS	L96	-	16	eba40dbabb96b86b93f0e3d13de6a5092e2ffba29f6fc1cd872ceab5172d56f6
summary	files_layout_rule_PACK_SPLIT63_80BLANK_00DOT_NONE	L0	-	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
row	files_layout_rule_PACK_SPLIT63_80BLANK_00DOT_NONE	L1	0	10	ef7bad89b46a2697de60d379fc835344c4734d6e3d3b00082de03d7d5067332a
summary	files_layout_rule_PACK_SPLIT63_80BLANK_00DOT_NONE	L1	-	1	0aaa670d1d530b22806f81558c69d18d044a6b754ab168cdca6defdd400f3ddc
row	files_layout_rule_PACK_SPLIT63_80BLANK_00DOT_NONE	L4	0	43	b8d758c0901797fd5888bc1f75319150ee521c8e9aad0466cd91a2795bdad127
summary	files_layout_rule_PACK_SPLIT63_80BLANK_00DOT_NONE	L4	-	1	e5ea48f8e6a9c9cba24d9149e6757977cc035422dfc822679cda32301dcf8a8e
row	files_layout_rule_PACK_SPLIT63_80BLANK_00DOT_NONE	L5	0	54	4f0620cfda2a09184cd7850df755bf8a829185a8c3c0ced9ac6d53cfb15ed83d
summary	files_layout_rule_PACK_SPLIT63_80BLANK_00DOT_NONE	L5	-	1	a4b3722794fe3388be793d5b00ff67eb7ce4376ee0037dd0026f9ee3b79fafb8
row	files_layout_rule_PACK_SPLIT63_80BLANK_00DOT_NONE	L6	0	65	6dc540c57bdc8c5213d42373bcbb1852454c71180bd252cfdd03b8ab8b34ed59
summary	files_layout_rule_PACK_SPLIT63_80BLANK_00DOT_NONE	L6	-	1	6f09f3a0a41d39aa1d5f70c90dd7d8c2d85734494aba89cc9ebb58763669cd5f
row	files_layout_rule_PACK_SPLIT63_80BLANK_00DOT_NONE	L11	0	76	a3dcda5688306cc23952660e17f14eae051678013cab38ac2067bf5e5e69f94c
row	files_layout_rule_PACK_SPLIT63_80BLANK_00DOT_NONE	L11	1	43	61195850ed09adaa5d160998dd0b3c189ae3504b92d5263cb00b6433e6953c67
summary	files_layout_rule_PACK_SPLIT63_80BLANK_00DOT_NONE	L11	-	2	15c6bc196b016af5d98e58ab867e39efc2b106e86483ab42e493a4f87f5a1991
row	files_layout_rule_PACK_SPLIT63_80BLANK_00DOT_NONE	L96	0	76	257b019c6da83635838eef56f6f56ccc0970676afcee8e782d9693a9bcd86357
row	files_layout_rule_PACK_SPLIT63_80BLANK_00DOT_NONE	L96	1	76	342fd47e81b1d79dd9a20557c89be90731e2762cf7e40349a929ee8e6c622df7
row	files_layout_rule_PACK_SPLIT63_80BLANK_00DOT_NONE	L96	2	76	b29bff7f2d4ff4cf47a78549e340faba1917842fc24f43ebf962d886393d920f
row	files_layout_rule_PACK_SPLIT63_80BLANK_00DOT_NONE	L96	3	76	36b4c40d2bf9ea80a966a262cf8f90159d107d61b5d34dfb6faa865b38936d08
row	files_layout_rule_PACK_SPLIT63_80BLANK_00DOT_NONE	L96	4	76	5801c3a3991ab1ec85d8f9f56e8187f4420079b01a36f6d64acb035752e2aa05
row	files_layout_rule_PACK_SPLIT63_80BLANK_00DOT_NONE	L96	5	76	fdca3c9f435f5fd7316f3ae8da16308f694622d6fcbeafe71dc84d79cd81ad28
row	files_layout_rule_PACK_SPLIT63_80BLANK_00DOT_NONE	L96	6	76	4a8befc941833f8b67e7d24cb94ddae34892fbf5dd11b2b47ff592d8c5e2bb66
row	files_layout_rule_PACK_SPLIT63_80BLANK_00DOT_NONE	L96	7	76	add0eda60dad5be304e2049f09f39e3839c9dc1ca814ee3100bd26623e478992
row	files_layout_rule_PACK_SPLIT63_80BLANK_00DOT_NONE	L96	8	76	aa0d8bd56b350d655d80cf5bf9fa6f36a09e78beba76341ddc2bf8097aa9205c
row	files_layout_rule_PACK_SPLIT63_80BLANK_00DOT_NONE	L96	9	76	b9dda65b11273189c46f3dc3978491b8cada88b8166014070dda23669fa949ea
row	files_layout_rule_PACK_SPLIT63_80BLANK_00DOT_NONE	L96	10	76	0c27c8aa6a00658df5dcbae563821b96627e78f4b6334b10c5a602107f2eaa58
row	files_layout_rule_PACK_SPLIT63_80BLANK_00DOT_NONE	L96	11	76	cf8b415a30344b68db4546be05af3b971d16645048505e0f0bc741999d37df94
row	files_layout_rule_PACK_SPLIT63_80BLANK_00DOT_NONE	L96	12	76	a4ec038bce7ae680d6a045cfa50c4bd8192f250530f75648ec418431941e7393
row	files_layout_rule_PACK_SPLIT63_80BLANK_00DOT_NONE	L96	13	54	989c42b8372f8f9232ac26c3aaef511fb1cf63c4d777cb5ee3fc40511a7c1739
summary	files_layout_rule_PACK_SPLIT63_80BLANK_00DOT_NONE	L96	-	14	56e5b4d10174d6ab1267364c70c156f5e5a7898c9e55aa66e6b99c3a28245484
summary	files_layout_rule_PACK_SPLIT63_BOTHBLANK_UNITS	L0	-	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
row	files_layout_rule_PACK_SPLIT63_BOTHBLANK_UNITS	L1	0	12	898a86928e13d2d8a20712fcae09a74c8fa44aa74a5e7eaf0cbc45f9ba557638
summary	files_layout_rule_PACK_SPLIT63_BOTHBLANK_UNITS	L1	-	1	803426cd9fa826ca22d01671acdad76515d27807ffcc6e975ac08d102d1ac1b0
row	files_layout_rule_PACK_SPLIT63_BOTHBLANK_UNITS	L4	0	51	aee0cccd9da9c863449810021d349835e76a471ec638ae44fe31340e48fefb30
summary	files_layout_rule_PACK_SPLIT63_BOTHBLANK_UNITS	L4	-	1	5e46465ec496dd915990bcd32525a4cd75acf5272070dc31c764221598382162
row	files_layout_rule_PACK_SPLIT63_BOTHBLANK_UNITS	L5	0	64	fb6a777d7311b8cc374bf0f482f2c600532ccb048e1ebedf19b67ee34644ebf7
summary	files_layout_rule_PACK_SPLIT63_BOTHBLANK_UNITS	L5	-	1	d3ebfaece6ac021de406d37aa409d0b93351ff3bcdf3e9064d53a690ce50ea78
row	files_layout_rule_PACK_SPLIT63_BOTHBLANK_UNITS	L6	0	77	4ba429a096d3a66e081fe48a7a8ebb9badfcf7d66ec52853e5a1df7293c7fa50
summary	files_layout_rule_PACK_SPLIT63_BOTHBLANK_UNITS	L6	-	1	fb6566c75eb41fe597834d520f397750a66555fef3b724fb118609daf0a37377
row	files_layout_rule_PACK_SPLIT63_BOTHBLANK_UNITS	L11	0	77	4b3228bd5d39231553f1c3a443b2ddbd92e52047b0015ce5c22c38e30daef8a7
row	files_layout_rule_PACK_SPLIT63_BOTHBLANK_UNITS	L11	1	65	dd00115b23cf0c96e006ace9532fd781af2133a11350052f5924cfdb46c06987
summary	files_layout_rule_PACK_SPLIT63_BOTHBLANK_UNITS	L11	-	2	0a70ca9dc226dc9ea3901007f5f1805b00c211104ef7d069bbb1a70e9b3a88da
row	files_layout_rule_PACK_SPLIT63_BOTHBLANK_UNITS	L96	0	77	a079cc42bc165533698c0be6506245d2c16037851b84255f6985413ed5bdf25f
row	files_layout_rule_PACK_SPLIT63_BOTHBLANK_UNITS	L96	1	77	da263d1040018fc0a7f34ba645564f88249fa97d2dcbd3f4fbf545fb3ff81f21
row	files_layout_rule_PACK_SPLIT63_BOTHBLANK_UNITS	L96	2	77	672800b65e4c5538be3799e84d8559a53f37245f2d74665075664fea9a424b37
row	files_layout_rule_PACK_SPLIT63_BOTHBLANK_UNITS	L96	3	77	2c4f8b7f3364e8aaf88165d749564ffb7fa936b23ebd07dc6006fc2fc976ff4d
row	files_layout_rule_PACK_SPLIT63_BOTHBLANK_UNITS	L96	4	77	40e65053c4569bd692d42578a01fe9d699439672c28be5ab21d85b882823492c
row	files_layout_rule_PACK_SPLIT63_BOTHBLANK_UNITS	L96	5	77	a2e10262a8945f1bed94d57926d085ba37dc02ee0327090fdceb9c4424cb2e95
row	files_layout_rule_PACK_SPLIT63_BOTHBLANK_UNITS	L96	6	77	a68102f0cf99b2babfca351b9663a2ff9a6b8a8f38af27db4f8e9c7cddc6fb70
row	files_layout_rule_PACK_SPLIT63_BOTHBLANK_UNITS	L96	7	77	b9e72b662944a9049fe7045f66a80833a418ed35f5390126c134738783778274
row	files_layout_rule_PACK_SPLIT63_BOTHBLANK_UNITS	L96	8	77	8f381b9a3eaf3ea2da144c430b9092199aadc9bb18706d578eeb7deeade370a4
row	files_layout_rule_PACK_SPLIT63_BOTHBLANK_UNITS	L96	9	77	d72a2e2cc41979c4b3823277f3f4ef079e8e1266114f96f85535123ca062f46a
row	files_layout_rule_PACK_SPLIT63_BOTHBLANK_UNITS	L96	10	77	db53f81188f30bebc01128561a019bdb8cbe896460a3a48985507aef5a11b681
row	files_layout_rule_PACK_SPLIT63_BOTHBLANK_UNITS	L96	11	77	559de050003b8423c0a0658a1ae7551367814574c5dff557ea3a5054145448dd
row	files_layout_rule_PACK_SPLIT63_BOTHBLANK_UNITS	L96	12	77	62fcd2219773b02a85efdc516f50fae042db0e8f19ce91a8fd0a2b9071c7caa6
row	files_layout_rule_PACK_SPLIT63_BOTHBLANK_UNITS	L96	13	77	26f86c6094c18610ce6f127616deaf8d5c460a004a05fbcaa0f09806e91753ac
row	files_layout_rule_PACK_SPLIT63_BOTHBLANK_UNITS	L96	14	77	8fb1d6e651683466574631ca089fe523d0efb8858d3e4dd9f3773e2d8225a224
row	files_layout_rule_PACK_SPLIT63_BOTHBLANK_UNITS	L96	15	77	a979e96d00bfe0c3c6464a541e3efed8d8e3654cfdd031f6495ad10e3c4790a0
summary	files_layout_rule_PACK_SPLIT63_BOTHBLANK_UNITS	L96	-	16	c99efadf3fc3ae4cd5b1f4a9e47fb58b04bf6d6ea806ac990ffe0942ce58e470
summary	files_layout_rule_PACK_SPLIT63_BOTHBLANK_SECTORS	L0	-	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
row	files_layout_rule_PACK_SPLIT63_BOTHBLANK_SECTORS	L1	0	12	898a86928e13d2d8a20712fcae09a74c8fa44aa74a5e7eaf0cbc45f9ba557638
summary	files_layout_rule_PACK_SPLIT63_BOTHBLANK_SECTORS	L1	-	1	803426cd9fa826ca22d01671acdad76515d27807ffcc6e975ac08d102d1ac1b0
row	files_layout_rule_PACK_SPLIT63_BOTHBLANK_SECTORS	L4	0	51	aee0cccd9da9c863449810021d349835e76a471ec638ae44fe31340e48fefb30
summary	files_layout_rule_PACK_SPLIT63_BOTHBLANK_SECTORS	L4	-	1	5e46465ec496dd915990bcd32525a4cd75acf5272070dc31c764221598382162
row	files_layout_rule_PACK_SPLIT63_BOTHBLANK_SECTORS	L5	0	64	fb6a777d7311b8cc374bf0f482f2c600532ccb048e1ebedf19b67ee34644ebf7
summary	files_layout_rule_PACK_SPLIT63_BOTHBLANK_SECTORS	L5	-	1	d3ebfaece6ac021de406d37aa409d0b93351ff3bcdf3e9064d53a690ce50ea78
row	files_layout_rule_PACK_SPLIT63_BOTHBLANK_SECTORS	L6	0	77	4ba429a096d3a66e081fe48a7a8ebb9badfcf7d66ec52853e5a1df7293c7fa50
summary	files_layout_rule_PACK_SPLIT63_BOTHBLANK_SECTORS	L6	-	1	fb6566c75eb41fe597834d520f397750a66555fef3b724fb118609daf0a37377
row	files_layout_rule_PACK_SPLIT63_BOTHBLANK_SECTORS	L11	0	77	4b3228bd5d39231553f1c3a443b2ddbd92e52047b0015ce5c22c38e30daef8a7
row	files_layout_rule_PACK_SPLIT63_BOTHBLANK_SECTORS	L11	1	65	0681ecdcc6c19ac0e419514c248bc3e6d8cc1654e1ba3dd87e36fadc27e4358f
summary	files_layout_rule_PACK_SPLIT63_BOTHBLANK_SECTORS	L11	-	2	92ff6fff1fa2978822d7a8fcddf3cf6dc8570b9ffe9f253a46f609eea9efb7f2
row	files_layout_rule_PACK_SPLIT63_BOTHBLANK_SECTORS	L96	0	77	a079cc42bc165533698c0be6506245d2c16037851b84255f6985413ed5bdf25f
row	files_layout_rule_PACK_SPLIT63_BOTHBLANK_SECTORS	L96	1	77	da263d1040018fc0a7f34ba645564f88249fa97d2dcbd3f4fbf545fb3ff81f21
row	files_layout_rule_PACK_SPLIT63_BOTHBLANK_SECTORS	L96	2	77	672800b65e4c5538be3799e84d8559a53f37245f2d74665075664fea9a424b37
row	files_layout_rule_PACK_SPLIT63_BOTHBLANK_SECTORS	L96	3	77	2c4f8b7f3364e8aaf88165d749564ffb7fa936b23ebd07dc6006fc2fc976ff4d
row	files_layout_rule_PACK_SPLIT63_BOTHBLANK_SECTORS	L96	4	77	40e65053c4569bd692d42578a01fe9d699439672c28be5ab21d85b882823492c
row	files_layout_rule_PACK_SPLIT63_BOTHBLANK_SECTORS	L96	5	77	a2e10262a8945f1bed94d57926d085ba37dc02ee0327090fdceb9c4424cb2e95
row	files_layout_rule_PACK_SPLIT63_BOTHBLANK_SECTORS	L96	6	77	a68102f0cf99b2babfca351b9663a2ff9a6b8a8f38af27db4f8e9c7cddc6fb70
row	files_layout_rule_PACK_SPLIT63_BOTHBLANK_SECTORS	L96	7	77	b9e72b662944a9049fe7045f66a80833a418ed35f5390126c134738783778274
row	files_layout_rule_PACK_SPLIT63_BOTHBLANK_SECTORS	L96	8	77	8f381b9a3eaf3ea2da144c430b9092199aadc9bb18706d578eeb7deeade370a4
row	files_layout_rule_PACK_SPLIT63_BOTHBLANK_SECTORS	L96	9	77	d72a2e2cc41979c4b3823277f3f4ef079e8e1266114f96f85535123ca062f46a
row	files_layout_rule_PACK_SPLIT63_BOTHBLANK_SECTORS	L96	10	77	db53f81188f30bebc01128561a019bdb8cbe896460a3a48985507aef5a11b681
row	files_layout_rule_PACK_SPLIT63_BOTHBLANK_SECTORS	L96	11	77	559de050003b8423c0a0658a1ae7551367814574c5dff557ea3a5054145448dd
row	files_layout_rule_PACK_SPLIT63_BOTHBLANK_SECTORS	L96	12	77	62fcd2219773b02a85efdc516f50fae042db0e8f19ce91a8fd0a2b9071c7caa6
row	files_layout_rule_PACK_SPLIT63_BOTHBLANK_SECTORS	L96	13	77	26f86c6094c18610ce6f127616deaf8d5c460a004a05fbcaa0f09806e91753ac
row	files_layout_rule_PACK_SPLIT63_BOTHBLANK_SECTORS	L96	14	77	8fb1d6e651683466574631ca089fe523d0efb8858d3e4dd9f3773e2d8225a224
row	files_layout_rule_PACK_SPLIT63_BOTHBLANK_SECTORS	L96	15	77	a979e96d00bfe0c3c6464a541e3efed8d8e3654cfdd031f6495ad10e3c4790a0
summary	files_layout_rule_PACK_SPLIT63_BOTHBLANK_SECTORS	L96	-	16	c99efadf3fc3ae4cd5b1f4a9e47fb58b04bf6d6ea806ac990ffe0942ce58e470
summary	files_layout_rule_PACK_SPLIT63_BOTHBLANK_NONE	L0	-	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
row	files_layout_rule_PACK_SPLIT63_BOTHBLANK_NONE	L1	0	10	ef7bad89b46a2697de60d379fc835344c4734d6e3d3b00082de03d7d5067332a
summary	files_layout_rule_PACK_SPLIT63_BOTHBLANK_NONE	L1	-	1	0aaa670d1d530b22806f81558c69d18d044a6b754ab168cdca6defdd400f3ddc
row	files_layout_rule_PACK_SPLIT63_BOTHBLANK_NONE	L4	0	43	baf2df34b82f3ea56f5c675dd29321b7436b2a53c139056542eac12328210c2b
summary	files_layout_rule_PACK_SPLIT63_BOTHBLANK_NONE	L4	-	1	0761d95184ba6cfc07ba8e3b6aac411940e5433ae039f712c1dc65f86b66706d
row	files_layout_rule_PACK_SPLIT63_BOTHBLANK_NONE	L5	0	54	b6c26662cc6c80ec88c3fffbdfc00730002944044b0985646a50ec2916e3a7c4
summary	files_layout_rule_PACK_SPLIT63_BOTHBLANK_NONE	L5	-	1	5aae7f26335ab0be18113de8437c15bebbb1deaab50bde1472d6b2b37d1d4a1c
row	files_layout_rule_PACK_SPLIT63_BOTHBLANK_NONE	L6	0	65	6743e59b4f9421b2b61b84c7b35b597486027a7ff07641d3f137ab3d2e96490e
summary	files_layout_rule_PACK_SPLIT63_BOTHBLANK_NONE	L6	-	1	e12de89cdc7954b9a61a8da49b60c22c14bc963517fe344fcb00cd4b97f8e068
row	files_layout_rule_PACK_SPLIT63_BOTHBLANK_NONE	L11	0	76	f487adbd0c72b42013125288881cca373a195ef3f75ade0d7e215b32cd648578
row	files_layout_rule_PACK_SPLIT63_BOTHBLANK_NONE	L11	1	43	453a0b8823a131d19879be245e876f16a3d18c588904c9fbba6d3411b62f4090
summary	files_layout_rule_PACK_SPLIT63_BOTHBLANK_NONE	L11	-	2	33dd3f41955c02715e14ebce05c42ab0f180b0b289aa25223a5e4174039ca198
row	files_layout_rule_PACK_SPLIT63_BOTHBLANK_NONE	L96	0	76	b120f1691705fe0486d01815ee854044bc409c96c121845dffcbc76b77bcff9d
row	files_layout_rule_PACK_SPLIT63_BOTHBLANK_NONE	L96	1	76	f5ff3ca6d7ebf27dfca7581de58ab8bf7422dbdfcf5d744e8248434d155a2439
row	files_layout_rule_PACK_SPLIT63_BOTHBLANK_NONE	L96	2	76	7ae9044a8332edb153aedb272edbdbb4ae8a5179a9e847f146af8f45fd3966a4
row	files_layout_rule_PACK_SPLIT63_BOTHBLANK_NONE	L96	3	76	b0253abf90b47b9d19e365fd0c3acd422ad4c4b2c9255463459974c5eb8b56c5
row	files_layout_rule_PACK_SPLIT63_BOTHBLANK_NONE	L96	4	76	8b0a31e63375b3823f3e4bcaa3e4614ea1a33420c4ebc1fdab57da71cf21caab
row	files_layout_rule_PACK_SPLIT63_BOTHBLANK_NONE	L96	5	76	b64167f2c3c5be2d88a7979189fc0d3a51aa6b1152bef374c39d1dc881d39eea
row	files_layout_rule_PACK_SPLIT63_BOTHBLANK_NONE	L96	6	76	7097cad405be4ce4a17d8d7fae164ca12e65fe95df0ef0ed4c1463df8d2df114
row	files_layout_rule_PACK_SPLIT63_BOTHBLANK_NONE	L96	7	76	9b4c9d68134d397b8fc4b558f8663be72c784bf2449648b0d3f8f4c83f7e5b4b
row	files_layout_rule_PACK_SPLIT63_BOTHBLANK_NONE	L96	8	76	179167ec4fa2d2f43f9b80b1edd712aba8da855ef6fc6c5251f8ee8c117758a7
row	files_layout_rule_PACK_SPLIT63_BOTHBLANK_NONE	L96	9	76	2fa56349a644bf759be39be8f863910d37b7b12f91f5d7926a4420bc79ccedaa
row	files_layout_rule_PACK_SPLIT63_BOTHBLANK_NONE	L96	10	76	dc89aa3e66842e4d370b84545295b99ef23324c5e58b4d56fb8cde9373b2d0bb
row	files_layout_rule_PACK_SPLIT63_BOTHBLANK_NONE	L96	11	76	5847c60ab84bf6e8aaa85809b7b979f2c5dc44f3857a44f4cb17a022dae058d7
row	files_layout_rule_PACK_SPLIT63_BOTHBLANK_NONE	L96	12	76	08e201c39500419e8d62c965b2d5e6cb256733e1058080af43e958a454d855f2
row	files_layout_rule_PACK_SPLIT63_BOTHBLANK_NONE	L96	13	54	0581e6a61a88d6edf296af35c69c6130c4a551ad77a5351129892291a8853f36
summary	files_layout_rule_PACK_SPLIT63_BOTHBLANK_NONE	L96	-	14	c31c43210809bfe47b9d0064d83824ef1650e62fad2bb0a36aeefe94c45b751c
summary	files_layout_rule_PACK_RAW9_80DOT_00BLANK_UNITS	L0	-	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
row	files_layout_rule_PACK_RAW9_80DOT_00BLANK_UNITS	L1	0	12	69ecfe34bdf839a1adc7c1dc782004ee81086ee6a5efdba44ac82ae8f180eade
summary	files_layout_rule_PACK_RAW9_80DOT_00BLANK_UNITS	L1	-	1	9d538f96ac30314ebdebbff5a5fff668976e5b0acc142aaccba6d95c4146bf99
row	files_layout_rule_PACK_RAW9_80DOT_00BLANK_UNITS	L4	0	51	f5edc714dec49c68ca64ce9ec13fa6a59437a3480f3217acaaa52a9b82935046
summary	files_layout_rule_PACK_RAW9_80DOT_00BLANK_UNITS	L4	-	1	651cf2fa7e5c691583f55ce92c83c05964271d408c37819e2fdec34288ae6fb0
row	files_layout_rule_PACK_RAW9_80DOT_00BLANK_UNITS	L5	0	64	22aca7b9b1b3084b3ea0096f45a19b342a5d799a35e64c277633468a84aaddf8
summary	files_layout_rule_PACK_RAW9_80DOT_00BLANK_UNITS	L5	-	1	35b19ce6d856fbe086c6995e638c18bc35928d688dbc15c4064bf0f7ce48a004
row	files_layout_rule_PACK_RAW9_80DOT_00BLANK_UNITS	L6	0	77	e991bc7558956485e107a839f276757efadb90620839e60165570a1bbad14e96
summary	files_layout_rule_PACK_RAW9_80DOT_00BLANK_UNITS	L6	-	1	0510db8e6201d20d59f09f4ef59f06b95da42baebec6110474a245acc5d6767e
row	files_layout_rule_PACK_RAW9_80DOT_00BLANK_UNITS	L11	0	77	ea0e1b8ec8be46b8aa21de5b26777309d600b7f2513486de70024d964aaf49a1
row	files_layout_rule_PACK_RAW9_80DOT_00BLANK_UNITS	L11	1	65	82b4d0c7e9d3a5f54a13cc07b94877154fbdecb6e3e0edc01cf6e87687ff8cb3
summary	files_layout_rule_PACK_RAW9_80DOT_00BLANK_UNITS	L11	-	2	88217f4d04326bd81fab2770ac9d5b100f3dac8b40776db6b56c6a3c5576474a
row	files_layout_rule_PACK_RAW9_80DOT_00BLANK_UNITS	L96	0	77	2616c5b0c66bcbea1f1a26fbdd9b684f74ea6ebb59fd515c9003415c2cdaa78a
row	files_layout_rule_PACK_RAW9_80DOT_00BLANK_UNITS	L96	1	77	b18ea6d0c48e9e8706f926548b402824a6e5d3f550eaf2ce62695e7260ddb4c3
row	files_layout_rule_PACK_RAW9_80DOT_00BLANK_UNITS	L96	2	77	826f61fd0c6097177faa0c9eae6ce830db905e69d1ba571802ba84b5e5060fde
row	files_layout_rule_PACK_RAW9_80DOT_00BLANK_UNITS	L96	3	77	8c22b5573b60d2d57c98e1534fb07284f039fc2009c3ae1ad2bbd45bc2e1eb66
row	files_layout_rule_PACK_RAW9_80DOT_00BLANK_UNITS	L96	4	77	ad867e0d27619618a4a8911ae6536438f7e892fe6a8324684aa09a3c87648ca7
row	files_layout_rule_PACK_RAW9_80DOT_00BLANK_UNITS	L96	5	77	a3f84f5d14512ee0698378353515a38dfe179d0ca87c06997efd90e31424647e
row	files_layout_rule_PACK_RAW9_80DOT_00BLANK_UNITS	L96	6	77	0f65c0807bf2bfeda48318d8b1aff0fe4d6eb3bf852ea21596b159ec41a8424e
row	files_layout_rule_PACK_RAW9_80DOT_00BLANK_UNITS	L96	7	77	5b62250c9b11477b4c567c2193b519b520b7cc8af33ccd92ae350656007f8aed
row	files_layout_rule_PACK_RAW9_80DOT_00BLANK_UNITS	L96	8	77	3fcb7b8d85498567adc7acfc9353d17b27dcf7759209853e0702a3a7e4acb523
row	files_layout_rule_PACK_RAW9_80DOT_00BLANK_UNITS	L96	9	77	656995a7d020c98a15b5349a8e2d849aea014b043412f40c91bcd098e6bb9b27
row	files_layout_rule_PACK_RAW9_80DOT_00BLANK_UNITS	L96	10	77	4acc8c6f2d6366e1dda8b79bf391bc95bccbf3afa4616bfa68ed431fa394b7c3
row	files_layout_rule_PACK_RAW9_80DOT_00BLANK_UNITS	L96	11	77	57577de79afb891d72c9a2ce8def07e63b5407ab3d515bf1c649328d2a28a8a5
row	files_layout_rule_PACK_RAW9_80DOT_00BLANK_UNITS	L96	12	77	c690b1a154ae883571da54a830a813a807123ef577d334dbccc5b55b27ac792d
row	files_layout_rule_PACK_RAW9_80DOT_00BLANK_UNITS	L96	13	77	1b12533f64d15527f35f3e4efa9b0dbd246ab00e820da6bde83f247437002b1c
row	files_layout_rule_PACK_RAW9_80DOT_00BLANK_UNITS	L96	14	77	d8a3230c9f6caa9e42d08e16a4c9ab352dcb74f89c8343836519d7e2730e1b4e
row	files_layout_rule_PACK_RAW9_80DOT_00BLANK_UNITS	L96	15	77	05f618340db43dfe1fe539e610ac8aa87f53895e1bb090e0ce1674ce36e33e51
